1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,4.06E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,6.83E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,8.57E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0.940664167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0.976538049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0.990949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0.996558234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0.998702736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.66E-16,1.28E-12,9.85E-10,2.86E-07,3.14E-05,1.32E-03,2.14E-02,1.39E-01,4.06E-01,6.83E-01,8.57E-01,0.940664167,0.976538049,0.990949153,0.996558234,0.998702736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
