"O_pre_c30_v40","O_pre_c30_v60","O_pre_c30_v80","O_pre_70_v40","O_pre_c70_v60","O_pre_c70_v80","O_L_c30_v40","O_L_c30_v60","O_L_c30_v80","O_L_70_v40","O_L_c70_v60","O_L_c70_v80","O_Mix_c30_v40","O_Mix_c30_v60","O_Mix_c30_v80","O_Mix_70_v40","O_Mix_c70_v60","O_Mix_c70_v80","Y_pre_c30_v40","Y_pre_c30_v60","Y_pre_c30_v80","Y_pre_70_v40","Y_pre_c70_v60","Y_pre_c70_v80","Y_L_c30_v40","Y_L_c30_v60","Y_L_c30_v80","Y_L_70_v40","Y_L_c70_v60","Y_L_c70_v80","Y_Mix_c30_v40","Y_Mix_c30_v60","Y_Mix_c30_v80","Y_Mix_70_v40","Y_Mix_c70_v60","Y_Mix_c70_v80"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01536742689791,1.52305114034675,2.03073485379582,2.36919066276164,3.55378599414257,4.73838132552351,1.96528312418036,2.94792468627065,3.93056624836095,4.58566062308773,6.8784909346316,9.17132124617569,2.98065055107827,4.47097582661763,5.96130110215677,6.9548512858496,10.4322769287744,13.9097025716992,1.12425963782903,1.68638945674365,2.24851927565828,2.62327248826796,3.93490873240194,5.24654497653592,0.0963854861620348,0.144578229243052,0.19277097232407,0.224899467711339,0.337349201567122,0.449798935422677,1.22064512399106,1.83096768598671,2.44129024798235,2.8481719559793,4.27225793396906,5.69634391195882
3.10384834792399,4.62801356911928,6.13369989568719,7.12723474973109,10.5400884060114,13.8527764033752,6.57359342478549,9.80735847656661,13.0057766384919,15.1184210483459,22.3890064081177,29.4672708927421,9.67337460162025,14.4262840782158,19.1234324118163,22.2239198090574,32.8809905015,43.2359527027777,3.46116909234706,5.15916581802571,6.83548762904593,7.94101249298728,11.734780205903,15.4113594388348,0.294571917060694,0.439443232830627,0.582704818229331,0.677318258778541,1.00283142729745,1.31958102037879,3.75517696519728,5.5973450590609,7.41595442635912,8.6152927885646,12.7308409948305,16.7190187989781
5.15087487107007,7.61830912839196,10.0152911178018,11.5747080378944,16.7949984370557,21.6565094249913,12.1907954884855,18.0639246901344,23.7914624679645,27.5298938619153,40.1198929055201,51.959346957253,17.3224104284877,25.639774554845,33.7328014548486,39.005314913547,56.7020172055359,73.2553919976219,5.79605231956543,8.5655834696322,11.2514971812982,12.9964005439122,18.822595359454,24.2259703000616,0.488378312414625,0.723311292088965,0.952180342843121,1.10143043165999,1.6032051840823,2.0737099790465,6.28185393733861,9.28318345829234,12.1936753912084,14.0843527098009,20.3965220026778,26.2494337453591
6.54831307135237,9.65312724555497,12.6486343912691,14.5862185154228,21.0055248784442,26.8859107373385,17.4307857797507,25.751924202634,33.8166152028873,39.0529646667678,56.5197207222163,72.6939245229851,23.934301506451,35.3070680932742,46.2959239315828,53.4130321911173,77.0491002914671,98.7879499293006,7.39700209509169,10.8871962918636,14.2435029976093,16.4084590856569,23.5451156772258,30.0295496767376,0.613621835267168,0.906084440943687,1.18921263783727,1.37286456684228,1.98432354620013,2.54873451626781,8.00562064789597,11.7822706844988,15.4135717620061,17.755648960376,25.474577984467,32.4856467193601
7.24272237791229,10.6823007023165,14.0049378983886,16.1565969115907,23.3019174236431,29.8760128917709,21.6394609254237,31.9619554348092,41.9614081824257,48.4513598972253,70.0845331101584,90.095716212913,28.809917009859,42.4863791094465,55.6938337327288,64.2442645314234,92.6226551818481,118.704425968214,8.17340274750018,12.0252970254253,15.7270215365315,18.1136892581985,25.9765719252766,33.1177774680236,0.664384447343309,0.981250598513043,1.2881490276045,1.48730278283392,2.15090921176602,2.76432049857954,8.83117697645685,12.9920455285542,16.9900304997698,19.5673424433151,28.0560685083371,35.7623099747364
7.84943182806501,11.5830944404252,15.1941394646119,17.5350919973987,25.3257248460791,32.5213050502366,25.5816224733919,37.7797741325567,49.5931994172622,57.2589071614884,82.8024684486682,106.419228563256,33.3277163398777,49.1371144968639,64.3976607237585,74.2739288565469,107.035819996803,137.12752457208,8.91373136687616,13.1077669790677,17.1343194142985,19.7283948819222,28.2637776181002,36.0023261700849,0.706320892596523,1.04339070224523,1.36999823487258,1.58202223675016,2.28903159225729,2.94339914967236,9.61193449600887,14.1333781697899,18.4735470672897,21.269276013323,30.4658217358833,38.8003311310588
8.39219546953541,12.3899449996075,16.2606104359322,18.7722997720266,27.146966048316,34.9078298144186,29.2629856974231,43.213628712439,56.7225595370769,65.4876098368752,94.6898327052163,121.683988936769,37.5172632916474,55.3022067046818,72.4628451364954,83.565352758701,120.376913020866,154.16688699364,9.59971530921212,14.1107541884171,18.4382751506657,21.2245299953236,30.38304407906,38.6748997654872,0.74090012609895,1.09468831347317,1.4376444662521,1.66036621167859,2.40358769743739,3.09233347814597,10.331035297542,15.1844866819124,19.8396968232717,22.8365046272595,32.684594268062,41.5971242777871
8.88301522077222,13.1200801437965,17.2263230825572,19.8931003183279,28.7991977336526,37.0756872032978,32.6703061179239,48.243437557966,63.3224297302961,73.1056809971667,105.697818374967,135.823456587907,41.3777875723285,60.979864394624,79.8861875080349,92.1141950361693,132.636417287243,169.806156027598,10.1217702533954,14.87923849089,19.4445004644995,22.384772624237,32.0571192849836,40.8289421984134,0.768855848932617,1.1362961303098,1.49269309238002,1.72426016734494,2.49773487639186,3.21567854393743,10.8796243581696,15.9914901923316,20.8956675479949,24.0535874628297,34.4381643869933,43.8504330638602
9.33287800297853,13.7893798621792,18.1116778821283,20.9207103306769,30.3143330822747,39.0638395070898,35.8010519921786,52.8652039018187,69.3872179260906,80.1063936355224,115.815286142162,148.821417168035,44.9183073296406,66.1832237070242,86.6846986106814,99.9399199255658,143.841612814219,184.07930501224,10.5294639025408,15.4825444349133,20.2388475840637,23.3042493518519,33.4031172991063,42.5884391732068,0.791759286783645,1.17048735647768,1.53806639022605,1.77703076145281,2.57604659428557,3.31901318724204,11.3088676019941,16.6260410321738,21.7303203738743,25.0190866305181,35.8483987532916,45.6900372935286
9.74716610271184,14.4057157389304,18.9269133107121,21.8668822957375,31.7090557088976,40.8933921657759,38.6509253230704,57.0728935473385,74.9094099860027,86.4813824820615,125.031681906848,160.666228663414,48.1405807058097,70.9156030203438,92.8636744657219,107.049360497235,154.00596786058,197.008148131431,10.8763837062602,15.9963222578217,20.91588626929,24.0883987191057,34.5535290103159,44.0957942406728,0.811011495084131,1.19929203605238,1.57637634057778,1.82165202818669,2.64260309019414,3.4072779963185,11.6737385345477,17.1657888923173,22.4407878339298,25.8413520976335,37.0517574979217,47.2631247210314
10.1820999033314,15.0507407798058,19.7773775362629,22.8518138707821,33.1497424145364,42.7682605201724,41.9313249772486,61.8897432131589,81.196078694237,93.7118461645896,135.346851697245,173.744109178255,51.8121801659005,76.2818544122991,99.8355790528614,115.044063952342,165.296673698712,211.18541046215,11.1532922847027,16.4063332115196,21.4561333420718,24.7141104822199,35.4717634240671,45.2997851375058,0.826663706905265,1.22276043241914,1.60765499215199,1.85813447026635,2.69728188858403,3.48013142956802,11.9650659060381,17.5965790713102,23.0076793125082,26.4973668862555,38.011716258433,48.5184721337693
10.6389330783103,15.7270421676297,20.6675071427721,23.8814733346809,34.6496773094552,44.7121322198326,45.4100508865622,67.0037812445504,87.8780890655794,101.40250267861,146.343688407327,187.71273010401,55.698079620622,81.9639719740288,107.221338963468,123.515985257674,177.273939740966,226.238460744542,11.366976323786,16.7225200322025,21.8725430950324,25.1962712065471,36.1790381633965,46.2273719942239,0.83930078115111,1.24174990205677,1.63301927133409,1.88776101135534,2.74190374827151,3.539867543676,12.1902243441955,17.9292193188644,23.445080892145,27.0033218294443,38.7513698683762,49.4854480875093
11.0274990258027,16.3053469713235,21.4328143973296,24.7700261998511,35.9614464007745,46.435903747788,47.9848092057917,70.8441342106955,92.9695068736612,107.319882287406,155.100868003637,199.229792746173,58.6091068642463,86.2685393516758,112.881380239604,130.059625202707,186.79323931834,238.568608089878,11.544682740932,16.985335095548,22.2185201039769,25.5967884531352,36.7662696213072,46.997461443942,0.850135285939473,1.25806564597019,1.65485817660317,1.91330503775498,2.78055802989752,3.59184787435674,12.3776419646864,18.2058987504707,23.8086681061402,27.4237404586253,39.3653944413302,50.2877755477983
11.3573830782458,16.7987551684951,22.0890561562713,25.534525928127,37.1037073407726,47.9554855541163,49.9339794336463,73.7891764704231,96.9243621960907,111.955595107999,162.166825656743,208.797440982303,60.8371435460541,89.5951956125396,117.298888279584,135.200897071164,194.453058759026,248.73745953034,11.6917516908355,17.2025515322415,22.5041280576909,25.9271792530883,37.2496449351476,47.6303527828248,0.859501731841192,1.2722001370372,1.67381612882173,1.9355089945243,2.81431026349321,3.63743122879009,12.5329840783546,18.4348629899819,24.1091153746837,27.7708380056288,39.8709550924665,50.9469764941966
