"O_pre_c30_v40","O_pre_c30_v60","O_pre_c30_v80","O_pre_70_v40","O_pre_c70_v60","O_pre_c70_v80","O_L_c30_v40","O_L_c30_v60","O_L_c30_v80","O_L_70_v40","O_L_c70_v60","O_L_c70_v80","O_Mix_c30_v40","O_Mix_c30_v60","O_Mix_c30_v80","O_Mix_70_v40","O_Mix_c70_v60","O_Mix_c70_v80","Y_pre_c30_v40","Y_pre_c30_v60","Y_pre_c30_v80","Y_pre_70_v40","Y_pre_c70_v60","Y_pre_c70_v80","Y_L_c30_v40","Y_L_c30_v60","Y_L_c30_v80","Y_L_70_v40","Y_L_c70_v60","Y_L_c70_v80","Y_Mix_c30_v40","Y_Mix_c30_v60","Y_Mix_c30_v80","Y_Mix_70_v40","Y_Mix_c70_v60","Y_Mix_c70_v80"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0183678696299836,0.0275498406017647,0.0367305023450655,0.0428502161583708,0.0642646322077951,0.0856719202426746,0.0356317448196961,0.0534470466904793,0.0712619682018101,0.0831383712318967,0.124704450581817,0.166268459090347,0.0539941532971824,0.0809845997030436,0.107970625950898,0.125958854474845,0.188902183780201,0.2518214478511,0.0202979099074128,0.0304431842419319,0.0405860048311126,0.0473465220326403,0.070999744136202,0.094639606977978,0.00174035366998737,0.00261052805909401,0.00348070081795981,0.00406081508471345,0.00609120931218854,0.00812159466262585,0.0220378260271303,0.033052727813498,0.0440649554495138,0.0514049549016278,0.077085593465398,0.102751672785985
0.0565032776702452,0.0842595216564916,0.11168630173016,0.129788079243795,0.191995760102841,0.252422419014792,0.137353758254449,0.205087852988726,0.272193654700516,0.316581888484635,0.469743000841063,0.619487072885875,0.193772270177973,0.28915859209333,0.383547776778755,0.44592093822142,0.660752719080236,0.870199217789221,0.0594183596051039,0.0885462710269849,0.11728814558775,0.136235470616498,0.20120842558012,0.264103059030816,0.00505733825427512,0.00754331379845041,0.0100008278635642,0.0116233589747452,0.017202607911301,0.0226269144263256,0.0644650775114712,0.0960658403883912,0.127247028843854,0.14780198025089,0.218285013474244,0.28650926048627
0.109648152451541,0.162541881773251,0.214176353211528,0.247909869284754,0.361728091921719,0.469129901877082,0.317135973293389,0.471245296530796,0.622427489222034,0.721606183653876,1.05875014485889,1.38069419831784,0.426415887103445,0.632976197394981,0.835192698213078,0.967622639450568,1.41642680078294,1.84297563571172,0.109829408069686,0.162560652005041,0.213872665256915,0.247305484501965,0.359560003471898,0.464660140851677,0.00927567351986625,0.0137567791740452,0.0181352499830894,0.0209978971829088,0.0306687440921678,0.0398110477565865,0.119060441401132,0.176218592626,0.231835003069918,0.268070535511043,0.389724097731474,0.503606962671711
0.164294059521922,0.242926482648599,0.319280588636246,0.368941179661135,0.535146779280836,0.689964879209882,0.556002555049815,0.823762709826241,1.08483616946866,1.25522231092773,1.82898819759386,2.36863477981703,0.719393585129438,1.0647096209147,1.40068810252508,1.61957720075873,2.35442621613026,3.04236227582059,0.154597649499237,0.228131162634909,0.299236336815568,0.345320297617917,0.498573968862999,0.639868629161285,0.0128974157662753,0.0190849466345782,0.0251021308660881,0.0290203464188892,0.0421598774776015,0.054433524795769,0.167407002518118,0.247022055696874,0.324000586919993,0.373887075388154,0.539761460983513,0.692654652159746
0.215807478171911,0.318742618409473,0.418467822715698,0.483205169267606,0.699129189822216,0.899170990342768,0.824995176649452,1.22021322659093,1.60417833851169,1.85400198579072,2.69054893588849,3.47016004327484,1.03910547634213,1.53524253878321,2.01622697272914,2.32863156862108,3.37160480171785,4.33923700334751,0.190735432190223,0.281060775134605,0.368149606445016,0.424455670778698,0.610892899174175,0.781607461365752,0.0156922015664804,0.0232010783161911,0.0304903186963088,0.0352297097396956,0.0510790472216627,0.0658171123563847,0.206295179102099,0.303970780159432,0.398134497812563,0.459008124403283,0.66052906258615,0.844994874396178
0.263800900751534,0.389403225173211,0.510946313739382,0.589770375608865,0.852230625591503,1.09474606928305,1.10416913126235,1.63138974854304,2.14244275931907,2.47431354921012,3.58164516023062,4.60757577136359,1.36520391612842,2.01474749919565,2.64294957900631,3.05014750321061,4.40457732026277,5.65365593852989,0.22124827146115,0.325705489834647,0.426218955620612,0.491096805817108,0.705287952443229,0.900520610308305,0.0178545123842895,0.0263887907673137,0.0346673160295126,0.0400465548689368,0.0580150804098025,0.0746928480093061,0.238926564677158,0.351707752624833,0.46021632688668,0.53024674552114,0.761400763783229,0.972023154717277
0.308249872060799,0.454854267151688,0.596620566354929,0.688506964806422,0.994158072631777,1.27616575335331,1.38055935196186,2.0382880480589,2.67487215238894,3.08771979224439,4.46190597283309,5.72998013109812,1.68469888683528,2.48416605793922,3.25600436510526,3.75556093037308,5.41269569360217,6.93423435953004,0.246733620440153,0.362994109508236,0.474723709085566,0.546766399308183,0.784185526812223,0.999999727059446,0.0195201024872063,0.0288473540079934,0.0378930561292776,0.0437696929397902,0.0633931990228263,0.0815977370182281,0.266034748617173,0.391361842188914,0.511786641123336,0.589426135416105,0.845231310398077,1.07767265005464
0.349382063584144,0.51541698877034,0.675892015519651,0.779862447211073,1.12547427871219,1.44403753913822,1.64615747346008,2.42917644725922,3.18619279381366,3.67668411887415,5.30647435522839,6.80608523923053,1.98982509758456,2.93212230409927,3.84058010370859,4.4278655413993,6.37184860356251,8.15060969614335,0.267183345590908,0.392966861969398,0.51378650443651,0.591660686211611,0.848155267305117,1.08116619470593,0.0207924185265398,0.0307289369401929,0.0403664920303868,0.0466282129012399,0.0675415505518657,0.0869494603394543,0.287715637147102,0.423126634998141,0.553168904143547,0.636973960175638,0.912922296664817,1.16348699914091
0.387510709507808,0.571544815304605,0.74934350598609,0.864500027485178,1.24708700806602,1.59945786258093,1.89618039299013,2.79706848141223,3.66733580186798,4.23081489742628,6.10072623933394,7.81762021354432,2.27614031923302,3.35214413679611,4.38829686672611,5.05747531503079,7.26862430558356,9.28612109003328,0.283417613184781,0.416812837905184,0.544937944967842,0.627522778799133,0.899589602262978,1.14691822733629,0.0217616251851069,0.032165619970371,0.0422595700324138,0.0488195222234538,0.070739839862199,0.0910998621232721,0.304879874763387,0.448323918019767,0.586066609700509,0.674831894091312,0.967147508517641,1.23271773114479
0.423346682089843,0.624267832470494,0.818301200339391,0.943930761827545,1.36107906870636,1.74497065280745,2.12918026586249,3.13984518043902,4.11554487909849,4.74694921225343,6.84018589010989,8.75895853156783,2.54293339068276,3.74319971452552,4.89782407407716,5.64287220320426,8.10091752624351,10.3381734588751,0.296336783651867,0.435828502830461,0.569834824437621,0.65622993630663,0.941014326061406,1.20024192660136,0.0225018236223065,0.0332658682792442,0.0437133759599959,0.0505055029351666,0.0732169118997632,0.0943360370137043,0.318501934552145,0.468358617353175,0.612277577940532,0.705038953060978,1.01066097934002,1.2886364529985
0.463511099337069,0.683126528928312,0.894977296267214,1.03201511383175,1.48628597595436,1.90323802551704,2.38759557232386,3.51854898200861,4.60879761369397,5.31345521548467,7.64418109754213,9.77251283605406,2.83908214068684,4.17548827407971,5.45871214039106,6.28545173400421,9.00528810808664,11.4694169267999,0.306354686522027,0.450595997549399,0.589202155794368,0.678588408392045,0.973432993322461,1.24220559464005,0.0230595801671427,0.0340974799239007,0.0448156084254947,0.0517863946443384,0.0751124532277885,0.0968304661381012,0.329042462775973,0.483881216250822,0.63261545612859,0.728502871997378,1.04460854761049,1.33248823423293
0.504076052184672,0.74265055994104,0.972622054452259,1.1212899850903,1.61356598004521,2.06458719457313,2.6448204295484,3.89619455508402,5.10155785932882,5.8800676200001,8.45159453227512,10.7943110697477,3.13409885543123,4.60664623980427,6.01881975131624,6.92766594393667,9.91176795660883,12.6065549961177,0.314020432477548,0.461910148046229,0.604061704776086,0.695760992625793,0.998438983195726,1.27473851512102,0.0234770792286412,0.0347222486667249,0.0456467088961148,0.0527545463358763,0.0765572802456376,0.0987476367403559,0.337092659226556,0.495748128296398,0.648182099814406,0.74647833236682,1.07071346900928,1.36636536032208
0.540226447360062,0.796006577004292,1.04263779995567,1.20212066144272,1.73051534600798,2.21515457566164,2.86744175364647,4.22534162826576,5.53412659000016,6.37989091265121,9.1764323427793,11.7286132959604,3.38995736463312,4.98281754164918,6.51052979850237,7.49385489364789,10.7235165061725,13.6421163344141,0.319881913582982,0.470569656727314,0.615448107047925,0.708931546795704,1.0176894390815,1.29989857387548,0.023791758949784,0.0351952050310587,0.0462785696972503,0.053492693263621,0.0776696411359552,0.100237667293186,0.343237541539423,0.504812408385071,0.660082875488733,0.760230385335305,1.09074796211083,1.39247068896608
