"O_pre_c30_v40","O_pre_c30_v60","O_pre_c30_v80","O_pre_70_v40","O_pre_c70_v60","O_pre_c70_v80","O_L_c30_v40","O_L_c30_v60","O_L_c30_v80","O_L_70_v40","O_L_c70_v60","O_L_c70_v80","O_Mix_c30_v40","O_Mix_c30_v60","O_Mix_c30_v80","O_Mix_70_v40","O_Mix_c70_v60","O_Mix_c70_v80","Y_pre_c30_v40","Y_pre_c30_v60","Y_pre_c30_v80","Y_pre_70_v40","Y_pre_c70_v60","Y_pre_c70_v80","Y_L_c30_v40","Y_L_c30_v60","Y_L_c30_v80","Y_L_70_v40","Y_L_c70_v60","Y_L_c70_v80","Y_Mix_c30_v40","Y_Mix_c30_v60","Y_Mix_c30_v80","Y_Mix_70_v40","Y_Mix_c70_v60","Y_Mix_c70_v80"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0165594287572688,0.0248370800131497,0.0331133558539989,0.0386301089615984,0.0579339308854685,0.0772302644389029,0.0521778718163333,0.0782651184547163,0.104351238913715,0.121741360231262,0.182602843213864,0.243458194775897,0.0687279222047223,0.103081097138649,0.137427081294824,0.160320409189076,0.240421889100645,0.320484219233286,0.0177913598651998,0.0266832047918513,0.0355724930480292,0.0414972648463703,0.0622250177957184,0.0829388510982767,0.000911675523333599,0.00136751102382249,0.00182334501722892,0.00212723350856692,0.00319083795294262,0.00425443419062077,0.0187027298188553,0.0280500282839924,0.0373946157867948,0.0436228346982546,0.0654121125217486,0.087186630664057
0.0504260359486679,0.0751849877038993,0.0996421116404989,0.115779502512325,0.171209037874625,0.225009353537288,0.163282538697523,0.243523845169882,0.322832544254254,0.375187152278357,0.555168179656675,0.730082860324359,0.213561223294398,0.318380750594891,0.421897517727551,0.490186636496546,0.724665424545961,0.952125064381775,0.0529060079137267,0.0788372364229204,0.104422194984203,0.121287040354098,0.179111097660822,0.235074993405455,0.00268645256971922,0.00400729242504383,0.00531320885535536,0.0061755293321113,0.00914142395832584,0.0120260825728735,0.0555858254385484,0.0828297089447361,0.109709250036758,0.127427145556467,0.188174177797954,0.246964187565148
0.0965453279440069,0.143064645904225,0.18844170305222,0.218068220320646,0.317915175579309,0.411964647753521,0.321149733270715,0.476189271587259,0.627608517242727,0.726569206541903,1.06066595946377,1.37618397613156,0.417074256711622,0.617887996141363,0.813675716096931,0.941453452386028,1.37178361088753,1.77668467128714,0.0992690059145218,0.146915213118852,0.193270616288501,0.223469730948452,0.324845384594227,0.419736046397801,0.00499273247261556,0.0074060073532678,0.00976486228791629,0.0113075596788619,0.0165222112771986,0.0214564783678526,0.104233753368952,0.154259350185121,0.202927400335263,0.234631894245531,0.341053559884266,0.44065657017682
0.141960290045496,0.209818429951113,0.275657027521795,0.318449880543611,0.461505154619118,0.594526623801841,0.484320982420677,0.716447784648643,0.942043617252246,1.08887075154982,1.58082107194048,2.03976116144803,0.624841875379779,0.923115574231524,1.21225187155109,1.40003947772314,2.02696698423414,2.60869137466665,0.14203620343504,0.209538361413287,0.27477759095953,0.317042403747791,0.45750051142668,0.586876033550745,0.00705575955249316,0.0104423597763912,0.0137368045449335,0.01588265539079,0.0230824265400287,0.0298135944428353,0.1490342620002,0.219853817994277,0.28829386131752,0.332629395785595,0.479951912606175,0.615625238475445
0.182920541688979,0.27008074856986,0.354471061883572,0.409227376700422,0.591721271076153,0.760621480710284,0.638635616873778,0.943911346753005,1.24006632790022,1.43252434946842,2.07559138868561,2.67286183636654,0.819046324650749,1.20850880108574,1.58507222769854,1.82911914994705,2.64077824876163,3.38944667483259,0.178078852412966,0.262281553082289,0.343388542798031,0.395786042827581,0.569051084170809,0.727394040645464,0.00872816962143474,0.01290590792469,0.0169622714879267,0.0196001405842452,0.0284245134673711,0.0366346437190401,0.186716204607713,0.274988327201086,0.360005793917558,0.414924544138913,0.596497088858655,0.762389277768236
0.219584270500022,0.324068223799181,0.425143683034911,0.490680530120962,0.708853380888492,0.910449792641558,0.782402404324301,1.15604207303643,1.51828984951392,1.75357546644885,2.53901942842409,3.26749245236001,0.998213492352839,1.47187187131294,1.92922067525704,2.22529395584706,3.20809141059163,4.11199115354395,0.209650518808893,0.308405989557976,0.40329388194889,0.464467387109018,0.666013757068157,0.849151782864539,0.0100928483498208,0.0149172380414413,0.0195971307112544,0.0226380877728971,0.0327962362150274,0.0422251481910507,0.219617339873423,0.323047469727108,0.422414224552817,0.486468404201673,0.697465990188135,0.889135479036348
0.252148164314391,0.372054037436996,0.488009217609907,0.56317565346189,0.813322464754151,1.04439489144392,0.914472543920901,1.35109525112874,1.77435866260551,2.04925292468097,2.96682452628315,3.81777547437916,1.1614378999156,1.7118332692672,2.24284541287216,2.58638219215315,3.72549381561571,4.77153566819099,0.236931526031462,0.348227248451245,0.454971864001202,0.523687387175798,0.74949912892216,0.953874227767095,0.0111998705736269,0.0165501732203452,0.0217380950692814,0.0251079930914244,0.0363578339565294,0.0467894346113695,0.247968671507216,0.364421957109712,0.476096362954173,0.547976394378033,0.784135546543439,0.997802987477044
0.280900520682152,0.41444878977488,0.543585639021515,0.627293896794583,0.905877011604787,1.16328777926151,1.03437641290386,1.52833374607559,2.00724634959672,2.31832538219741,3.35698244400312,4.32077718849377,1.30857587952978,1.92814785394248,2.52557697735577,2.91191779988417,4.19208642046432,5.36658567993493,0.259587764275643,0.381310124906499,0.497928651107976,0.572936226506101,0.819083275075542,1.04143798650092,0.01208603864292,0.0178591827849317,0.0234568313912646,0.0270927350104273,0.0392299006507884,0.0504835880196239,0.271473789380103,0.398732937804915,0.520633159380985,0.599025626962479,0.856210102425287,1.0884359089809
0.306156104475221,0.451706226037004,0.592453240118644,0.683692964239619,0.987401545874086,1.26817084275186,1.14203458236114,1.68760915034333,2.2167160734983,2.56048627180562,3.70887500272197,4.77546359594759,1.43989424600213,2.12118944776404,2.77787655282926,3.2024086106769,4.60846158588384,5.89768549561145,0.278120994458938,0.408384487076397,0.533106343953591,0.613288482291473,0.876246448030024,1.11363771227367,0.0127897288144609,0.0189004435434299,0.0248264205204052,0.0286761762595447,0.041531064895949,0.0534565904100646,0.290673535862794,0.426767941857165,0.557042262840476,0.640777749548214,0.915294647336154,1.16298697181831
0.32825739642545,0.484324275904463,0.635254825813703,0.733106361720459,1.05890997184332,1.36028094760963,1.23777300438842,1.82937938379226,2.40333722637203,2.77636798310023,4.02328447516204,5.18265854500883,1.55608855000419,2.2919731243008,3.00105854781583,3.45935692937668,4.97670210703927,6.36737197577668,0.293191306004012,0.430401150046649,0.561719910783431,0.646120363950224,0.922834968950305,1.17264275857161,0.0133455340481277,0.019724501091325,0.0259124880382515,0.0299335195562236,0.0433671309307115,0.0558404770332501,0.306263042595944,0.449529283918793,0.586605866319765,0.674686266200354,0.963345387993229,1.22376381383598
0.348662870218362,0.514416950983428,0.674712256984975,0.778635223927115,1.12467240798444,1.44482127225963,1.32720180465665,1.96171536615837,2.57742147212922,2.97765723736104,4.31599464689512,5.56119680699105,1.66426022147151,2.45075652284363,3.20828357851262,3.69772155874831,5.31722956155745,6.80030450157193,0.30509996795881,0.447784396444892,0.584297934034073,0.672019506843693,0.959576588919631,1.21921689103338,0.0137766095909342,0.0203650079725932,0.0267584823034639,0.0309143610322735,0.0448068662743708,0.057719673946437,0.318567325443166,0.467476182057315,0.609898199487255,0.701391329766167,1.00116488809911,1.27162452412336
0.367140850530546,0.541677515276216,0.710469470228997,0.819904341947026,1.18432772931484,1.52155903098507,1.40838234638977,2.08194649984765,2.73571344818958,3.16078651684909,4.58279627136677,5.90684852297515,1.76224349271357,2.59457417312828,3.39596418953255,3.91359498426605,5.62557269442626,7.1922304235308,0.314287251601911,0.461173047785639,0.601663370536862,0.691923624118019,0.987760485716166,1.25492348323803,0.0141046868785075,0.020853743054186,0.0274056985903002,0.0316660505904771,0.0459170380197236,0.0591777110994798,0.328048673209008,0.481279856564143,0.627784576665505,0.721879414685045,1.03011201987734,1.30822082441108
0.383112161091688,0.565291299518911,0.741512446180149,0.855786930403664,1.23648205976629,1.58903381210854,1.47809924315812,2.18553620354016,2.87254368113133,3.31943474341098,4.81573205474097,6.21100563160643,1.84625264306546,2.71809340804685,3.55744798548756,4.0995701940794,5.89246445645627,7.53322677961006,0.321229842452606,0.47126335127988,0.614719707022513,0.706867597982349,1.00883964555368,1.28157049751867,0.0143503824284572,0.0212209687412077,0.0278936154156391,0.0322339764281985,0.0467622828159904,0.0602963262125691,0.335204444956752,0.491666940155159,0.641208173941163,0.737231071943672,1.05170499799667,1.33544342164274
